session_id,subject_id,trial_id,label,window_index,window_start_ms,window_end_ms,sample_count,emg_raw_mean,emg_filt_mean,emg_abs_mean,emg_rms,hr_raw_mean,hr_bpm_mean,flags_or,emg_biceps_mean,emg_biceps_std,emg_biceps_min,emg_biceps_max,emg_biceps_mav,emg_biceps_rms,emg_triceps_mean,emg_triceps_std,emg_triceps_min,emg_triceps_max,emg_triceps_mav,emg_triceps_rms,emg_ant_deltoid_mean,emg_ant_deltoid_std,emg_ant_deltoid_min,emg_ant_deltoid_max,emg_ant_deltoid_mav,emg_ant_deltoid_rms,shoulder_pos_mrad_mean,shoulder_vel_mrad_s_mean,shoulder_torque_mNm_mean,shoulder_temp_c_mean,shoulder_output_current_cmd_a_mean,shoulder_limit_current_a_mean,elbow_pos_mrad_mean,elbow_vel_mrad_s_mean,elbow_torque_mNm_mean,elbow_temp_c_mean,elbow_output_current_cmd_a_mean,elbow_limit_current_a_mean,target_shoulder_output_current_cmd_a_mean,target_shoulder_vel_mrad_s_mean,target_shoulder_pos_mrad_mean,target_elbow_output_current_cmd_a_mean,target_elbow_vel_mrad_s_mean,target_elbow_pos_mrad_mean,stale_count,fault_count,saturated_count,source_windows_file,trial_index_from_id
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__001_rest_01,rest,1,2700,3000,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,1
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__001_rest_01,rest,2,2800,3100,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,1
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__001_rest_01,rest,3,2900,3200,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,1
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__001_rest_01,rest,4,3000,3300,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,1
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__001_rest_01,rest,5,3100,3400,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,1
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__001_rest_01,rest,6,3200,3500,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,1
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__001_rest_01,rest,7,3300,3600,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,1
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__001_rest_01,rest,8,3400,3700,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,1
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__001_rest_01,rest,9,3500,3800,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,1
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__001_rest_01,rest,10,3600,3900,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,1
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__001_rest_01,rest,11,3700,4000,15,,,,,,,0,1.0666666666666669,2.8158282775923835,0.0,10.0,1.0666666666666669,3.011090610836324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,1
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__001_rest_01,rest,12,3800,4100,15,,,,,,,0,1.0666666666666669,2.8158282775923835,0.0,10.0,1.0666666666666669,3.011090610836324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,1
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__001_rest_01,rest,13,3900,4200,15,,,,,,,0,1.0666666666666669,2.8158282775923835,0.0,10.0,1.0666666666666669,3.011090610836324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,1
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__001_rest_01,rest,14,4000,4300,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,1
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__001_rest_01,rest,15,4100,4400,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,1
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__001_rest_01,rest,16,4200,4500,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,1
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__001_rest_01,rest,17,4300,4600,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,1
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__001_rest_01,rest,18,4400,4700,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,1
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__001_rest_01,rest,19,4500,4800,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,1
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__001_rest_01,rest,20,4600,4900,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,1
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__001_rest_01,rest,21,4700,5000,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,1
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__001_rest_01,rest,22,4800,5100,13,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0,S01_day4_clean3_20260714_windows.csv,1
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__002_rest_02,rest,27,6000,6300,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,2
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__002_rest_02,rest,28,6100,6400,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,2
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__002_rest_02,rest,29,6200,6500,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,2
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__002_rest_02,rest,30,6300,6600,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,2
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__003_rest_03,rest,36,8200,8500,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,3
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__003_rest_03,rest,37,8300,8600,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,3
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__003_rest_03,rest,38,8400,8700,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,3
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__003_rest_03,rest,39,8500,8800,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,3
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__003_rest_03,rest,40,8600,8900,14,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,S01_day4_clean3_20260714_windows.csv,3
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__004_rest_04,rest,45,10800,11100,13,,,,,,,0,35.61538461538461,36.260888999111934,0.0,92.0,35.61538461538461,50.82625003192437,0.0,0.0,0.0,0.0,0.0,0.0,6.230769230769231,13.912660787121736,0.0,50.0,6.230769230769231,15.24416660183873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0,S01_day4_clean3_20260714_windows.csv,4
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__004_rest_04,rest,46,10900,11200,15,,,,,,,0,32.53333333333333,34.740690199757914,0.0,92.0,32.53333333333333,47.59551799627076,0.0,0.0,0.0,0.0,0.0,0.0,5.4,13.124023773218331,0.0,50.0,5.4,14.191546779685432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,4
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__004_rest_04,rest,47,11000,11300,15,,,,,,,0,22.866666666666667,32.36019502756778,0.0,92.0,22.866666666666667,39.624066760829415,0.0,0.0,0.0,0.0,0.0,0.0,4.066666666666666,12.577581466862204,0.0,50.0,4.066666666666666,13.218673660142054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,4
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__004_rest_04,rest,48,11100,11400,15,,,,,,,0,4.266666666666667,10.471973177115297,0.0,39.0,4.266666666666667,11.307814407155195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,4
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__004_rest_04,rest,49,11200,11500,15,,,,,,,0,14.066666666666666,22.305355610007407,0.0,74.0,14.066666666666666,26.370437994087244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,4
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__005_rest_05,rest,54,13000,13300,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,5
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__005_rest_05,rest,55,13100,13400,12,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,S01_day4_clean3_20260714_windows.csv,5
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__006_rest_06,rest,60,23000,23300,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,6
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__006_rest_06,rest,61,23100,23400,14,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,S01_day4_clean3_20260714_windows.csv,6
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__006_rest_06,rest,62,23200,23500,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,6
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__006_rest_06,rest,63,23300,23600,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,6
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__006_rest_06,rest,64,23400,23700,16,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,S01_day4_clean3_20260714_windows.csv,6
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__006_rest_06,rest,65,23500,23800,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,6
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__006_rest_06,rest,66,23600,23900,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,6
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__006_rest_06,rest,67,23700,24000,15,,,,,,,0,3.933333333333333,5.847696602556903,0.0,16.0,3.933333333333333,7.047458170621991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,6
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__006_rest_06,rest,68,23800,24100,15,,,,,,,0,3.933333333333333,5.847696602556903,0.0,16.0,3.933333333333333,7.047458170621991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,6
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__006_rest_06,rest,69,23900,24200,16,,,,,,,0,3.6875,5.741501872332709,0.0,16.0,3.6875,6.823672031978091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,S01_day4_clean3_20260714_windows.csv,6
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__006_rest_06,rest,70,24000,24300,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,6
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__006_rest_06,rest,71,24100,24400,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,6
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__006_rest_06,rest,72,24200,24500,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,6
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__006_rest_06,rest,73,24300,24600,15,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,6
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__006_rest_06,rest,74,24400,24700,14,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,S01_day4_clean3_20260714_windows.csv,6
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__006_rest_06,rest,75,24500,24800,15,,,,,,,0,1.3333333333333333,2.6749870196985173,0.0,7.0,1.3333333333333333,2.988868236194653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,6
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__006_rest_06,rest,76,24600,24900,15,,,,,,,0,6.066666666666666,8.999753083032642,0.0,27.0,6.066666666666666,10.853570840972107,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.2472191289246473,0.0,5.0,0.3333333333333333,1.2909944487358056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,S01_day4_clean3_20260714_windows.csv,6
S01_day4_clean3_20260714,S01,S01_day4_clean3_20260714__006_rest_06,rest,77,24700,25000,16,,,,,,,0,6.375,8.79541784112614,0.0,27.0,6.375,10.862780491200215,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,1.2103072956898178,0.0,5.0,0.3125,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,S01_day4_clean3_20260714_windows.csv,6
