epoch,accuracy,loss,val_accuracy,val_loss,learning_rate
29,0.9907991886138916,0.020103907212615013,0.9922178983688354,0.08759632706642151,0.0010000000474974513
30,0.9896223545074463,0.022494379431009293,0.9907587766647339,0.07943922281265259,0.0010000000474974513
31,0.9911201596260071,0.021902015432715416,0.9854085445404053,0.1135743036866188,0.0010000000474974513
32,0.9913341403007507,0.020182017236948013,0.9795719981193542,0.131032332777977,0.0010000000474974513
33,0.9880175590515137,0.02143479511141777,0.9858949184417725,0.08873304724693298,0.0010000000474974513
34,0.9911201596260071,0.02035696990787983,0.9912451505661011,0.09103906154632568,0.0010000000474974513
35,0.990585207939148,0.019232219085097313,0.9931906461715698,0.090122289955616,0.0010000000474974513
36,0.9924039840698242,0.01727813482284546,0.9902724027633667,0.10800221562385559,0.0010000000474974513
37,0.9926179647445679,0.016607962548732758,0.9849221706390381,0.10844168812036514,0.0010000000474974513
38,0.9895153641700745,0.02413337305188179,0.9844357967376709,0.11745746433734894,0.0010000000474974513
39,0.989194393157959,0.02476048469543457,0.993677020072937,0.08882506191730499,0.0010000000474974513
40,0.9915480613708496,0.017830481752753258,0.9922178983688354,0.10513266921043396,0.0010000000474974513
41,0.9926179647445679,0.017703570425510406,0.9834630489349365,0.1267995834350586,0.0010000000474974513
42,0.9901572465896606,0.023022469133138657,0.9844357967376709,0.13277119398117065,0.0010000000474974513
43,0.9894083738327026,0.020502537488937378,0.9927042722702026,0.12972591817378998,0.0010000000474974513
44,0.9922969937324524,0.018322205170989037,0.9839494228363037,0.116104356944561,0.0010000000474974513
45,0.9912271499633789,0.019308891147375107,0.9931906461715698,0.10184384882450104,0.0010000000474974513
46,0.9916550517082214,0.01706853322684765,0.9907587766647339,0.11146591603755951,0.0010000000474974513
47,0.9904782176017761,0.019485756754875183,0.9927042722702026,0.11528202146291733,0.0010000000474974513
48,0.9916550517082214,0.02153450809419155,0.9922178983688354,0.11778685450553894,0.0010000000474974513
49,0.9934738278388977,0.016243452206254005,0.9931906461715698,0.11849753558635712,0.0010000000474974513
50,0.9935808181762695,0.012624729424715042,0.993677020072937,0.12123432010412216,0.0010000000474974513
51,0.993901789188385,0.014053188264369965,0.9834630489349365,0.15450242161750793,0.0010000000474974513
52,0.9909061789512634,0.021557163447141647,0.9907587766647339,0.13840582966804504,0.0010000000474974513
53,0.9942227602005005,0.012529214844107628,0.9897859692573547,0.151505708694458,0.0010000000474974513
54,0.9915480613708496,0.02196904644370079,0.9907587766647339,0.10604846477508545,0.0010000000474974513
55,0.990585207939148,0.02318914234638214,0.9927042722702026,0.11329333484172821,0.0010000000474974513
56,0.9919760227203369,0.015828199684619904,0.9931906461715698,0.11954275518655777,0.0010000000474974513
57,0.9934738278388977,0.015995804220438004,0.9902724027633667,0.13164806365966797,0.0010000000474974513
58,0.9914411306381226,0.016741739585995674,0.9927042722702026,0.1119818389415741,0.0010000000474974513
59,0.9931528568267822,0.015004205517470837,0.9912451505661011,0.14401806890964508,0.0010000000474974513
60,0.9927249550819397,0.015065719373524189,0.9834630489349365,0.15195226669311523,0.0010000000474974513
61,0.9916550517082214,0.017325958237051964,0.9897859692573547,0.1446443796157837,0.0010000000474974513
62,0.9950786232948303,0.0101240249350667,0.9820038676261902,0.18587744235992432,0.0010000000474974513
63,0.9912271499633789,0.018806543201208115,0.9892995953559875,0.15564721822738647,0.0010000000474974513
64,0.9965764284133911,0.007972842082381248,0.9922178983688354,0.16284726560115814,0.0005000000237487257
65,0.9960415363311768,0.008434312418103218,0.9907587766647339,0.1666429042816162,0.0005000000237487257
66,0.9964694380760193,0.008819770999252796,0.9931906461715698,0.1506202220916748,0.0005000000237487257
67,0.995292603969574,0.011980239301919937,0.9912451505661011,0.17650341987609863,0.0005000000237487257
68,0.9951856136322021,0.012446139007806778,0.9907587766647339,0.15537519752979279,0.0005000000237487257
69,0.9959345459938049,0.008616040460765362,0.9917315244674683,0.15230733156204224,0.0005000000237487257
70,0.9957205653190613,0.007915560156106949,0.9922178983688354,0.17167355120182037,0.0005000000237487257
71,0.9965764284133911,0.008146952837705612,0.9922178983688354,0.15870490670204163,0.0005000000237487257
72,0.9962554574012756,0.008615411818027496,0.993677020072937,0.15385736525058746,0.0005000000237487257
73,0.9947576522827148,0.012321761809289455,0.9922178983688354,0.16482368111610413,0.0005000000237487257
74,0.9970043897628784,0.00743148336187005,0.9917315244674683,0.16178567707538605,0.0005000000237487257
75,0.9972183704376221,0.006565693765878677,0.9917315244674683,0.16490568220615387,0.0005000000237487257
76,0.9963624477386475,0.008423940278589725,0.9912451505661011,0.1760473996400833,0.0005000000237487257
77,0.9968973994255066,0.007190250791609287,0.9912451505661011,0.17549456655979156,0.0005000000237487257
78,0.9959345459938049,0.010014086961746216,0.9897859692573547,0.15660208463668823,0.0005000000237487257
79,0.9968973994255066,0.007307528052479029,0.9931906461715698,0.15090584754943848,0.0005000000237487257
80,0.995292603969574,0.009053757414221764,0.9907587766647339,0.17043490707874298,0.0005000000237487257
81,0.9967904090881348,0.0067450618371367455,0.9912451505661011,0.18385598063468933,0.0005000000237487257
82,0.9960415363311768,0.007936469279229641,0.9888132214546204,0.19731412827968597,0.0005000000237487257
83,0.9956135749816895,0.009524339810013771,0.9912451505661011,0.18684504926204681,0.0005000000237487257
84,0.9959345459938049,0.008789085783064365,0.9907587766647339,0.1569163054227829,0.0005000000237487257
85,0.9948646426200867,0.011326166801154613,0.9917315244674683,0.15804243087768555,0.0005000000237487257
86,0.9961484670639038,0.008891193196177483,0.9883268475532532,0.16816280782222748,0.0005000000237487257
87,0.9965764284133911,0.009786372072994709,0.9922178983688354,0.1622672826051712,0.0005000000237487257
88,0.9967904090881348,0.006628487259149551,0.9917315244674683,0.17253820598125458,0.0005000000237487257
89,0.9971113801002502,0.007257753051817417,0.9897859692573547,0.17538997530937195,0.0005000000237487257
90,0.9970043897628784,0.007533473428338766,0.9907587766647339,0.17902779579162598,0.0005000000237487257
91,0.9972183704376221,0.006762975361198187,0.9922178983688354,0.1647820621728897,0.0005000000237487257
92,0.9948646426200867,0.0127074234187603,0.9931906461715698,0.17853741347789764,0.0005000000237487257
93,0.9962554574012756,0.009192738682031631,0.9931906461715698,0.1650136560201645,0.0005000000237487257
94,0.9970043897628784,0.007029303815215826,0.9907587766647339,0.1833132952451706,0.0005000000237487257
95,0.9972183704376221,0.006146667990833521,0.9897859692573547,0.18589310348033905,0.0005000000237487257
96,0.9965764284133911,0.006808849982917309,0.9917315244674683,0.16289545595645905,0.0005000000237487257
97,0.9971113801002502,0.006934892851859331,0.9917315244674683,0.19700096547603607,0.0005000000237487257
98,0.9971113801002502,0.005186819471418858,0.9907587766647339,0.1928730309009552,0.0005000000237487257
99,0.9965764284133911,0.007826459594070911,0.9892995953559875,0.22285626828670502,0.0005000000237487257
100,0.9985021948814392,0.004186620470136404,0.9907587766647339,0.19958597421646118,0.0005000000237487257
101,0.9973253607749939,0.005414378829300404,0.9892995953559875,0.2125186026096344,0.0005000000237487257
102,0.994543731212616,0.012234320864081383,0.9892995953559875,0.20376263558864594,0.0005000000237487257
103,0.9964694380760193,0.00929061509668827,0.9917315244674683,0.18595005571842194,0.0005000000237487257
104,0.9961484670639038,0.009276295080780983,0.9927042722702026,0.1760883331298828,0.0005000000237487257
105,0.9959345459938049,0.007355179637670517,0.9922178983688354,0.1910884529352188,0.0005000000237487257
106,0.9967904090881348,0.0067746927961707115,0.9927042722702026,0.1906266063451767,0.0005000000237487257
107,0.9980742335319519,0.0049952007830142975,0.9902724027633667,0.20528274774551392,0.0005000000237487257
108,0.9960415363311768,0.008150402456521988,0.9917315244674683,0.21113884449005127,0.0005000000237487257
109,0.9968973994255066,0.006712625734508038,0.9927042722702026,0.2147889882326126,0.0005000000237487257
110,0.9977532625198364,0.00516298646107316,0.9917315244674683,0.20512033998966217,0.0005000000237487257
111,0.9964694380760193,0.007460048422217369,0.9912451505661011,0.21208323538303375,0.0005000000237487257
112,0.9967904090881348,0.007314757909625769,0.9892995953559875,0.27903586626052856,0.0005000000237487257
113,0.9962554574012756,0.008104606531560421,0.9927042722702026,0.22506460547447205,0.0005000000237487257
114,0.9970043897628784,0.006112680304795504,0.9927042722702026,0.22080039978027344,0.0002500000118743628
115,0.9982882142066956,0.004068190231919289,0.9927042722702026,0.22200585901737213,0.0002500000118743628
116,0.9978602528572083,0.0051208361983299255,0.9917315244674683,0.22712351381778717,0.0002500000118743628
117,0.9978602528572083,0.004682950209826231,0.9931906461715698,0.21474610269069672,0.0002500000118743628
118,0.9978602528572083,0.005432596430182457,0.9927042722702026,0.2270626276731491,0.0002500000118743628
119,0.9980742335319519,0.007657565642148256,0.9927042722702026,0.21910499036312103,0.0002500000118743628
120,0.9978602528572083,0.004838103894144297,0.9922178983688354,0.22265395522117615,0.0002500000118743628
121,0.998609185218811,0.0031960774213075638,0.9931906461715698,0.2196018546819687,0.0002500000118743628
122,0.9985021948814392,0.0041561913676559925,0.9917315244674683,0.2206539511680603,0.0002500000118743628
123,0.9975393414497375,0.005936635658144951,0.9927042722702026,0.22333897650241852,0.0002500000118743628
124,0.9976463317871094,0.0050637987442314625,0.9922178983688354,0.22582991421222687,0.0002500000118743628
125,0.9981812238693237,0.003925042692571878,0.9931906461715698,0.22790825366973877,0.0002500000118743628
126,0.9983952045440674,0.004425486084073782,0.9922178983688354,0.22633560001850128,0.0002500000118743628
127,0.9980742335319519,0.003933380823582411,0.9927042722702026,0.22190238535404205,0.0002500000118743628
128,0.9988231658935547,0.0028462724294513464,0.9927042722702026,0.23757997155189514,0.0002500000118743628
129,0.9978602528572083,0.0048105367459356785,0.9912451505661011,0.24244287610054016,0.0002500000118743628
130,0.9980742335319519,0.004437811207026243,0.9902724027633667,0.24848143756389618,0.0002500000118743628
131,0.9980742335319519,0.003733189543709159,0.9917315244674683,0.24684761464595795,0.0002500000118743628
132,0.9983952045440674,0.004521649796515703,0.9931906461715698,0.24863207340240479,0.0002500000118743628
133,0.9981812238693237,0.004313590005040169,0.9912451505661011,0.26001569628715515,0.0002500000118743628
134,0.9979672431945801,0.005432834383100271,0.9912451505661011,0.2513156235218048,0.0002500000118743628
135,0.9978602528572083,0.0045061130076646805,0.9912451505661011,0.244093656539917,0.0002500000118743628
136,0.9982882142066956,0.003501607570797205,0.9912451505661011,0.25607457756996155,0.0002500000118743628
137,0.9987161755561829,0.0032256394624710083,0.9922178983688354,0.25888341665267944,0.0002500000118743628
138,0.9981812238693237,0.004151291213929653,0.9912451505661011,0.26659032702445984,0.0002500000118743628
139,0.9981812238693237,0.005429474171251059,0.9902724027633667,0.2549704909324646,0.0002500000118743628
140,0.9981812238693237,0.005112775135785341,0.9897859692573547,0.2763711214065552,0.0002500000118743628
141,0.9979672431945801,0.004615223966538906,0.9912451505661011,0.26992982625961304,0.0002500000118743628
142,0.9975393414497375,0.005383532959967852,0.9927042722702026,0.2587625980377197,0.0002500000118743628
143,0.9982882142066956,0.0044400556944310665,0.9917315244674683,0.2637805938720703,0.0002500000118743628
144,0.9982882142066956,0.004231646656990051,0.9912451505661011,0.2621783912181854,0.0002500000118743628
145,0.9974323511123657,0.006110588554292917,0.9907587766647339,0.26589474081993103,0.0002500000118743628
146,0.9985021948814392,0.003495631506666541,0.9927042722702026,0.2745971381664276,0.0002500000118743628
147,0.9970043897628784,0.008378000929951668,0.9922178983688354,0.2501716613769531,0.0002500000118743628
148,0.9985021948814392,0.003607949474826455,0.9927042722702026,0.265685111284256,0.0002500000118743628
149,0.9979672431945801,0.0052364664152264595,0.9917315244674683,0.2567785680294037,0.0002500000118743628
150,0.998609185218811,0.0039005845319479704,0.9927042722702026,0.2590981721878052,0.0002500000118743628
151,0.9989301562309265,0.003052252111956477,0.9922178983688354,0.2643145024776459,0.0002500000118743628
152,0.9982882142066956,0.005376630928367376,0.9922178983688354,0.2684215009212494,0.0002500000118743628
153,0.9978602528572083,0.0035223376471549273,0.9912451505661011,0.26579752564430237,0.0002500000118743628
154,0.9990371465682983,0.003029407234862447,0.9922178983688354,0.27173951268196106,0.0002500000118743628
155,0.9983952045440674,0.004720234777778387,0.9927042722702026,0.2907674014568329,0.0002500000118743628
156,0.9981812238693237,0.0036832557525485754,0.9912451505661011,0.2737892270088196,0.0002500000118743628
157,0.9988231658935547,0.0036848580930382013,0.9917315244674683,0.2730709910392761,0.0002500000118743628
158,0.9985021948814392,0.0032652695663273335,0.9897859692573547,0.2861592471599579,0.0002500000118743628
159,0.9985021948814392,0.0029134938959032297,0.9892995953559875,0.2977999746799469,0.0002500000118743628
160,0.9979672431945801,0.008051211014389992,0.9917315244674683,0.28059160709381104,0.0002500000118743628
161,0.9973253607749939,0.005624535959213972,0.9902724027633667,0.27324774861335754,0.0002500000118743628
162,0.9977532625198364,0.005327373743057251,0.9917315244674683,0.25398650765419006,0.0002500000118743628
163,0.9981812238693237,0.004269355908036232,0.9912451505661011,0.2701978087425232,0.0002500000118743628
164,0.9982882142066956,0.0036512697115540504,0.9931906461715698,0.2586502432823181,0.0001250000059371814
165,0.9985021948814392,0.004433533176779747,0.9917315244674683,0.27506768703460693,0.0001250000059371814
166,0.9985021948814392,0.0034683633130043745,0.9922178983688354,0.27704185247421265,0.0001250000059371814
167,0.9992510676383972,0.0023533173371106386,0.9927042722702026,0.2761232554912567,0.0001250000059371814
168,0.9987161755561829,0.0026280409656465054,0.9931906461715698,0.27436771988868713,0.0001250000059371814
169,0.9991441369056702,0.0019866442307829857,0.9917315244674683,0.2874099314212799,0.0001250000059371814
170,0.9985021948814392,0.004319388419389725,0.9907587766647339,0.30030739307403564,0.0001250000059371814
171,0.9990371465682983,0.0023729687090963125,0.9927042722702026,0.293336421251297,0.0001250000059371814
172,0.998609185218811,0.0031739305704832077,0.9927042722702026,0.2763722538948059,0.0001250000059371814
173,0.998609185218811,0.0033093909732997417,0.9922178983688354,0.28635984659194946,0.0001250000059371814
174,0.9988231658935547,0.0033687688410282135,0.9902724027633667,0.2929764688014984,0.0001250000059371814
175,0.9983952045440674,0.004365232307463884,0.9922178983688354,0.27801942825317383,0.0001250000059371814
176,0.9990371465682983,0.0025466009974479675,0.9912451505661011,0.2828935384750366,0.0001250000059371814
177,0.9990371465682983,0.002928605070337653,0.9922178983688354,0.2813320755958557,0.0001250000059371814
178,0.9990371465682983,0.002704305574297905,0.9927042722702026,0.2807980477809906,0.0001250000059371814
179,0.9989301562309265,0.00314936856739223,0.9927042722702026,0.2816379964351654,0.0001250000059371814
180,0.9985021948814392,0.003079499350860715,0.9922178983688354,0.28709566593170166,0.0001250000059371814
181,0.9989301562309265,0.0026087455917149782,0.9927042722702026,0.28905603289604187,0.0001250000059371814
182,0.999358057975769,0.0019946531392633915,0.9927042722702026,0.29230159521102905,0.0001250000059371814
183,0.9991441369056702,0.00232672574929893,0.9927042722702026,0.2866135537624359,0.0001250000059371814
184,0.9992510676383972,0.0025108717381954193,0.9912451505661011,0.29874271154403687,0.0001250000059371814
185,0.9980742335319519,0.003238246077671647,0.9922178983688354,0.29741743206977844,0.0001250000059371814
186,0.9991441369056702,0.0022810359951108694,0.9927042722702026,0.30252140760421753,0.0001250000059371814
187,0.9987161755561829,0.0028301291167736053,0.9927042722702026,0.29988881945610046,0.0001250000059371814
188,0.999358057975769,0.0016984668327495456,0.9927042722702026,0.3148544728755951,0.0001250000059371814
189,0.9991441369056702,0.0022354654502123594,0.9912451505661011,0.315326452255249,0.0001250000059371814
190,0.999358057975769,0.0017765517113730311,0.9927042722702026,0.3128049969673157,0.0001250000059371814
191,0.9991441369056702,0.0026972766499966383,0.9931906461715698,0.3048647940158844,0.0001250000059371814
192,0.9992510676383972,0.002585039008408785,0.9927042722702026,0.31489384174346924,0.0001250000059371814
193,0.9991441369056702,0.0030419316608458757,0.9922178983688354,0.316311240196228,0.0001250000059371814
194,0.9991441369056702,0.002096351236104965,0.9912451505661011,0.3232085704803467,0.0001250000059371814
195,0.9980742335319519,0.005042129661887884,0.9927042722702026,0.3087753355503082,0.0001250000059371814
196,0.9988231658935547,0.002787490841001272,0.9927042722702026,0.3105291724205017,0.0001250000059371814
197,0.9987161755561829,0.003993374761193991,0.9927042722702026,0.28968751430511475,0.0001250000059371814
198,0.998609185218811,0.003089945064857602,0.9927042722702026,0.30126169323921204,0.0001250000059371814
199,0.999358057975769,0.0022322742734104395,0.9927042722702026,0.30522647500038147,0.0001250000059371814
200,0.9991441369056702,0.0016845824429765344,0.9922178983688354,0.3102160394191742,0.0001250000059371814
201,0.9983952045440674,0.003988094627857208,0.9922178983688354,0.3060327172279358,0.0001250000059371814
202,0.9989301562309265,0.002534060040488839,0.9922178983688354,0.3088545799255371,0.0001250000059371814
203,0.9989301562309265,0.00282183475792408,0.9927042722702026,0.3069830536842346,0.0001250000059371814
204,0.9990371465682983,0.0025908888783305883,0.9927042722702026,0.3099462389945984,0.0001250000059371814
205,0.9988231658935547,0.0031729701440781355,0.9922178983688354,0.3090870678424835,0.0001250000059371814
206,0.999358057975769,0.0022991320583969355,0.9922178983688354,0.30713358521461487,0.0001250000059371814
207,0.9988231658935547,0.00378803675994277,0.9927042722702026,0.3011156916618347,0.0001250000059371814
208,0.9990371465682983,0.002405735431239009,0.9927042722702026,0.30175769329071045,0.0001250000059371814
209,0.9991441369056702,0.001736363279633224,0.9917315244674683,0.30807119607925415,0.0001250000059371814
210,0.9989301562309265,0.0036202161572873592,0.9927042722702026,0.3138922154903412,0.0001250000059371814
211,0.9989301562309265,0.0021099874284118414,0.9922178983688354,0.32531145215034485,0.0001250000059371814
212,0.9987161755561829,0.0028747098986059427,0.9922178983688354,0.3067273795604706,0.0001250000059371814
213,0.9987161755561829,0.002779805101454258,0.9922178983688354,0.3019503951072693,0.0001250000059371814
214,0.9991441369056702,0.002420326229184866,0.9922178983688354,0.30872997641563416,6.25000029685907e-05
215,0.9988231658935547,0.0039862971752882,0.9927042722702026,0.3024021089076996,6.25000029685907e-05
216,0.9992510676383972,0.0017602413427084684,0.9927042722702026,0.3043769598007202,6.25000029685907e-05
217,0.9994650483131409,0.0018405017908662558,0.9922178983688354,0.3052358031272888,6.25000029685907e-05
218,0.9995720386505127,0.001402247347868979,0.9917315244674683,0.31043654680252075,6.25000029685907e-05
219,0.9996790289878845,0.0016951904399320483,0.9927042722702026,0.3042391240596771,6.25000029685907e-05
220,0.9990371465682983,0.003363948781043291,0.9927042722702026,0.3041844666004181,6.25000029685907e-05
221,0.9989301562309265,0.002726009814068675,0.9922178983688354,0.2992544174194336,6.25000029685907e-05
222,0.999358057975769,0.0025080149061977863,0.9927042722702026,0.2970084846019745,6.25000029685907e-05
223,0.9994650483131409,0.0015345769934356213,0.9927042722702026,0.30281737446784973,6.25000029685907e-05
224,0.999358057975769,0.0018815927905961871,0.9922178983688354,0.3138008117675781,6.25000029685907e-05
225,0.9992510676383972,0.002512554870918393,0.9927042722702026,0.30543920397758484,6.25000029685907e-05
226,0.999358057975769,0.0018009995110332966,0.9927042722702026,0.3113009035587311,6.25000029685907e-05
227,0.9990371465682983,0.002444530138745904,0.9927042722702026,0.3112025856971741,6.25000029685907e-05
228,0.9992510676383972,0.0014582691946998239,0.9927042722702026,0.3118918240070343,6.25000029685907e-05
229,0.9995720386505127,0.0012001778231933713,0.9922178983688354,0.3190474510192871,6.25000029685907e-05
230,0.999358057975769,0.0014114115620031953,0.9927042722702026,0.31842130422592163,6.25000029685907e-05
231,0.9992510676383972,0.002149066422134638,0.9922178983688354,0.32732442021369934,6.25000029685907e-05
232,0.9992510676383972,0.0018404126167297363,0.9927042722702026,0.32257017493247986,6.25000029685907e-05
233,0.999358057975769,0.0017615013057366014,0.9927042722702026,0.3288179934024811,6.25000029685907e-05
234,0.9992510676383972,0.0018668974516913295,0.9927042722702026,0.32143452763557434,6.25000029685907e-05
235,0.9994650483131409,0.0016284178709611297,0.9917315244674683,0.32598885893821716,6.25000029685907e-05
236,0.9995720386505127,0.0012547459919005632,0.9912451505661011,0.33390340209007263,6.25000029685907e-05
237,0.999358057975769,0.0014403919922187924,0.9917315244674683,0.32948291301727295,6.25000029685907e-05
238,0.998609185218811,0.0032705296762287617,0.9922178983688354,0.32228392362594604,6.25000029685907e-05
239,0.9992510676383972,0.003609179053455591,0.9931906461715698,0.3235531151294708,6.25000029685907e-05
240,0.9990371465682983,0.00236627459526062,0.9927042722702026,0.32558533549308777,6.25000029685907e-05
241,0.9994650483131409,0.0017905895365402102,0.9922178983688354,0.332523912191391,6.25000029685907e-05
242,0.999358057975769,0.001914108986966312,0.9927042722702026,0.33283066749572754,6.25000029685907e-05
243,0.9991441369056702,0.004664307460188866,0.9927042722702026,0.32930389046669006,6.25000029685907e-05
244,0.9994650483131409,0.0014603581512346864,0.9927042722702026,0.3324942886829376,6.25000029685907e-05
245,0.9990371465682983,0.0020145652815699577,0.9927042722702026,0.3312787711620331,6.25000029685907e-05
246,0.999358057975769,0.0019455484580248594,0.9931906461715698,0.32633161544799805,6.25000029685907e-05
247,0.9996790289878845,0.0013524898095056415,0.9922178983688354,0.3333621323108673,6.25000029685907e-05
248,0.9994650483131409,0.0015900845173746347,0.9922178983688354,0.3401462137699127,6.25000029685907e-05
249,0.9996790289878845,0.0012024941388517618,0.9927042722702026,0.3384058475494385,6.25000029685907e-05
250,0.9992510676383972,0.00233718054369092,0.9922178983688354,0.34012657403945923,6.25000029685907e-05
251,0.999358057975769,0.0019912859424948692,0.9927042722702026,0.33701932430267334,6.25000029685907e-05
252,0.9995720386505127,0.0012971952091902494,0.9922178983688354,0.3420763909816742,6.25000029685907e-05
253,0.9991441369056702,0.001957021187990904,0.9917315244674683,0.34953469038009644,6.25000029685907e-05
254,0.999358057975769,0.0016536745242774487,0.9922178983688354,0.349613755941391,6.25000029685907e-05
255,0.999358057975769,0.001898377318866551,0.9927042722702026,0.3482533097267151,6.25000029685907e-05
256,0.999358057975769,0.002455717185512185,0.9922178983688354,0.3512595295906067,6.25000029685907e-05
257,0.9994650483131409,0.0018266894621774554,0.9922178983688354,0.3532131314277649,6.25000029685907e-05
258,0.9992510676383972,0.0018009643536061049,0.9931906461715698,0.3503367304801941,6.25000029685907e-05
259,0.9994650483131409,0.001369509263895452,0.9917315244674683,0.3618133068084717,6.25000029685907e-05
260,0.9994650483131409,0.0018957662396132946,0.9927042722702026,0.346852570772171,6.25000029685907e-05
261,0.9990371465682983,0.0027833704371005297,0.9922178983688354,0.35485365986824036,6.25000029685907e-05
262,0.9990371465682983,0.0024668644182384014,0.9927042722702026,0.33998629450798035,6.25000029685907e-05
263,0.9995720386505127,0.001426858943887055,0.9927042722702026,0.34234732389450073,6.25000029685907e-05
264,0.9991441369056702,0.0020879514049738646,0.9927042722702026,0.3405185639858246,3.125000148429535e-05
265,0.9994650483131409,0.0013816218124702573,0.9927042722702026,0.3440250754356384,3.125000148429535e-05
266,0.9994650483131409,0.0013740783324465156,0.9912451505661011,0.3502129018306732,3.125000148429535e-05
267,0.9989301562309265,0.002579882275313139,0.9917315244674683,0.3402523100376129,3.125000148429535e-05
268,0.9991441369056702,0.0019912864081561565,0.9917315244674683,0.34715497493743896,3.125000148429535e-05
269,0.9990371465682983,0.001748513663187623,0.9927042722702026,0.3426896035671234,3.125000148429535e-05
270,0.9989301562309265,0.003180360421538353,0.9927042722702026,0.33707061409950256,3.125000148429535e-05
271,0.9990371465682983,0.002594352001324296,0.9927042722702026,0.33634787797927856,3.125000148429535e-05
272,0.9990371465682983,0.001655365340411663,0.9917315244674683,0.337613970041275,3.125000148429535e-05
273,0.9994650483131409,0.0012837171088904142,0.9917315244674683,0.3404555022716522,3.125000148429535e-05
274,0.9990371465682983,0.0017636030679568648,0.9917315244674683,0.3397352695465088,3.125000148429535e-05
275,0.9992510676383972,0.0022027373779565096,0.9917315244674683,0.34112244844436646,3.125000148429535e-05
276,0.9994650483131409,0.0009995365981012583,0.9917315244674683,0.34486374258995056,3.125000148429535e-05
277,0.9991441369056702,0.0017668878426775336,0.9927042722702026,0.3442326486110687,3.125000148429535e-05
278,0.9992510676383972,0.001971555408090353,0.9927042722702026,0.3445892333984375,3.125000148429535e-05
279,0.9994650483131409,0.0016702198190614581,0.9927042722702026,0.3419853746891022,3.125000148429535e-05
280,0.9994650483131409,0.0013943706871941686,0.9927042722702026,0.3444085121154785,3.125000148429535e-05
281,0.9991441369056702,0.002048315480351448,0.9927042722702026,0.34199410676956177,3.125000148429535e-05
282,0.9989301562309265,0.003015661146491766,0.9922178983688354,0.35203495621681213,3.125000148429535e-05
283,0.9994650483131409,0.0015774981584399939,0.9927042722702026,0.35073134303092957,3.125000148429535e-05
284,0.9994650483131409,0.0024130570236593485,0.9927042722702026,0.3506059944629669,3.125000148429535e-05
285,0.9988231658935547,0.0021099173463881016,0.9927042722702026,0.35177385807037354,3.125000148429535e-05
286,0.9994650483131409,0.0014141503488644958,0.9927042722702026,0.3509369492530823,3.125000148429535e-05
